timestamp,ambient_temp_f,precipitation_in,wind_speed_mph,humidity_pct,ground_temp_f,frost_heave_risk
2026-01-04T13:00:00,60.3,0,12.2,78.3,44.6,No
2026-01-04T14:00:00,47.7,0.09,7.0,41.8,34.5,No
2026-01-04T15:00:00,53.3,0.08,2.5,39.6,37.1,No
2026-01-04T16:00:00,60.7,0,11.5,86.7,49.3,No
2026-01-04T17:00:00,68.3,0,0,84.2,55.4,No
2026-01-04T18:00:00,50.7,0,13.6,92.7,35.3,No
2026-01-04T19:00:00,42.5,0,14.4,51.0,25.5,Yes
2026-01-04T20:00:00,49.5,0.1,11.7,49.6,30.0,Yes
2026-01-04T21:00:00,49.2,0,10.7,58.4,36.5,No
2026-01-04T22:00:00,64.7,0.21,14.8,50.4,51.5,No
2026-01-04T23:00:00,56.5,0,12.3,50.0,39.9,No
2026-01-05T00:00:00,52.9,0,7.8,89.9,43.3,No
2026-01-05T01:00:00,57.6,0,13.3,38.9,43.3,No
2026-01-05T02:00:00,54.9,0,11.5,56.6,41.5,No
2026-01-05T03:00:00,48.9,0,5.6,46.2,30.8,Yes
2026-01-05T04:00:00,51.8,0,8.1,91.8,45.2,No
2026-01-05T05:00:00,50.7,0,8.3,91.9,36.5,No
2026-01-05T06:00:00,51.2,0,9.2,65.0,43.1,No
2026-01-05T07:00:00,58.7,0.19,3.8,33.5,50.4,No
2026-01-05T08:00:00,59.2,0,13.0,67.3,45.7,No
2026-01-05T09:00:00,60.5,0.06,7.4,77.0,46.7,No
2026-01-05T10:00:00,60.0,0,7.3,50.2,51.6,No
2026-01-05T11:00:00,58.4,0,12.5,84.2,46.2,No
2026-01-05T12:00:00,50.7,0,8.7,38.3,33.3,No
2026-01-05T13:00:00,56.8,0,8.8,75.6,42.6,No
2026-01-05T14:00:00,70.1,0,2.0,93.7,55.8,No
2026-01-05T15:00:00,64.0,0,3.8,92.3,51.6,No
2026-01-05T16:00:00,61.0,0,11.6,90.9,47.3,No
2026-01-05T17:00:00,58.3,0,9.9,53.3,45.9,No
2026-01-05T18:00:00,51.6,0,7.1,61.8,36.8,No
2026-01-05T19:00:00,58.4,0,1.3,45.0,45.3,No
2026-01-05T20:00:00,45.8,0.01,12.7,73.6,29.1,Yes
2026-01-05T21:00:00,57.2,0,5.7,64.3,46.7,No
2026-01-05T22:00:00,50.0,0,6.5,90.8,30.4,Yes
2026-01-05T23:00:00,35.4,0.08,1.0,73.4,19.9,Yes
2026-01-06T00:00:00,54.3,0.03,7.6,58.0,43.6,No
2026-01-06T01:00:00,59.9,0,5.8,87.1,40.2,No
2026-01-06T02:00:00,48.9,0,11.6,55.6,37.0,No
2026-01-06T03:00:00,46.6,0,7.0,39.5,26.5,Yes
2026-01-06T04:00:00,52.1,0,11.0,94.5,45.3,No
2026-01-06T05:00:00,66.2,0,4.8,34.4,56.5,No
2026-01-06T06:00:00,50.5,0,9.3,58.4,34.7,No
2026-01-06T07:00:00,47.7,0,12.4,89.0,31.9,Yes
2026-01-06T08:00:00,57.0,0,13.1,64.2,44.5,No
2026-01-06T09:00:00,44.4,0,12.5,57.3,34.7,No
2026-01-06T10:00:00,35.5,0,6.5,36.2,18.9,Yes
2026-01-06T11:00:00,50.9,0,15.8,44.1,37.5,No
2026-01-06T12:00:00,46.6,0,10.5,56.1,35.3,No
2026-01-06T13:00:00,52.4,0,7.7,36.0,36.9,No
2026-01-06T14:00:00,69.4,0,11.5,33.7,56.0,No
2026-01-06T15:00:00,58.1,0,7.2,93.3,40.2,No
2026-01-06T16:00:00,63.5,0,11.4,75.5,47.9,No
2026-01-06T17:00:00,56.8,0,6.3,40.1,44.8,No
2026-01-06T18:00:00,44.5,0,11.6,91.8,26.2,Yes
2026-01-06T19:00:00,58.4,0,6.6,72.6,44.3,No
2026-01-06T20:00:00,60.9,0,3.9,44.2,44.7,No
2026-01-06T21:00:00,56.0,0.08,0,54.0,40.5,No
2026-01-06T22:00:00,53.4,0,18.1,33.7,38.6,No
2026-01-06T23:00:00,51.6,0,2.2,51.0,39.6,No
2026-01-07T00:00:00,57.1,0,4.6,94.6,43.3,No
2026-01-07T01:00:00,63.0,0,7.1,32.8,49.1,No
2026-01-07T02:00:00,49.0,0,2.4,84.7,36.8,No
2026-01-07T03:00:00,53.3,0,6.8,44.1,40.6,No
2026-01-07T04:00:00,56.8,0,9.4,49.8,42.6,No
2026-01-07T05:00:00,45.8,0.01,8.7,36.9,31.3,Yes
2026-01-07T06:00:00,66.0,0.2,9.6,78.8,46.4,No
2026-01-07T07:00:00,55.3,0,7.4,48.4,38.3,No
2026-01-07T08:00:00,66.4,0.04,7.2,64.2,55.3,No
2026-01-07T09:00:00,57.1,0,9.5,85.6,42.6,No
2026-01-07T10:00:00,59.5,0.2,3.6,86.1,46.4,No
2026-01-07T11:00:00,62.4,0,9.7,40.3,49.9,No
2026-01-07T12:00:00,57.5,0,6.9,65.5,46.8,No
2026-01-07T13:00:00,51.1,0.06,7.5,64.9,37.3,No
2026-01-07T14:00:00,44.2,0,11.9,64.6,27.2,Yes
2026-01-07T15:00:00,57.4,0,9.0,51.6,45.1,No
2026-01-07T16:00:00,53.8,0.05,4.8,44.7,35.8,No
2026-01-07T17:00:00,61.4,0,6.7,46.4,46.4,No
2026-01-07T18:00:00,61.0,0,7.6,78.1,44.1,No
2026-01-07T19:00:00,59.0,0,2.9,35.9,43.8,No
2026-01-07T20:00:00,46.9,0,1.5,31.5,29.2,Yes
2026-01-07T21:00:00,37.0,0,10.4,37.6,22.6,Yes
2026-01-07T22:00:00,53.9,0,4.5,74.9,36.8,No
2026-01-07T23:00:00,44.8,0.14,3.7,92.2,29.5,Yes
2026-01-08T00:00:00,41.9,0,9.9,77.4,22.7,Yes
2026-01-08T01:00:00,52.2,0.06,13.2,69.2,39.2,No
2026-01-08T02:00:00,47.8,0,7.0,39.7,34.4,No
2026-01-08T03:00:00,58.7,0,8.7,93.1,42.9,No
2026-01-08T04:00:00,66.7,0,9.7,49.9,51.0,No
2026-01-08T05:00:00,50.7,0,0,72.5,34.8,No
2026-01-08T06:00:00,57.1,0.15,11.1,39.5,41.3,No
2026-01-08T07:00:00,60.7,0,7.3,58.5,48.1,No
2026-01-08T08:00:00,50.4,0,7.5,44.4,42.5,No
2026-01-08T09:00:00,54.5,0,1.9,59.8,42.7,No
2026-01-08T10:00:00,60.1,0,12.2,91.6,52.7,No
2026-01-08T11:00:00,45.5,0,3.0,46.9,29.8,Yes
2026-01-08T12:00:00,52.2,0.05,1.3,71.0,36.0,No
2026-01-08T13:00:00,55.0,0,3.5,74.2,40.4,No
2026-01-08T14:00:00,52.0,0,8.9,57.4,36.4,No
2026-01-08T15:00:00,59.3,0.11,9.6,55.5,47.6,No
2026-01-08T16:00:00,68.5,0,8.8,46.8,53.5,No
2026-01-08T17:00:00,55.6,0.01,0.8,91.6,39.9,No
2026-01-08T18:00:00,52.7,0.06,8.5,53.7,34.5,No
2026-01-08T19:00:00,52.0,0.02,11.2,95.0,40.2,No
2026-01-08T20:00:00,53.7,0,11.8,39.5,37.4,No
2026-01-08T21:00:00,56.7,0,17.6,80.6,44.9,No
2026-01-08T22:00:00,57.7,0,9.8,71.6,42.4,No
2026-01-08T23:00:00,52.4,0,10.1,48.4,35.4,No
2026-01-09T00:00:00,60.1,0.18,13.9,31.3,42.4,No
2026-01-09T01:00:00,62.5,0,11.4,42.4,42.9,No
2026-01-09T02:00:00,62.5,0,4.9,69.5,47.0,No
2026-01-09T03:00:00,66.6,0,12.9,63.9,51.2,No
2026-01-09T04:00:00,65.9,0,8.2,85.3,44.8,No
2026-01-09T05:00:00,48.0,0,8.8,91.3,34.0,No
2026-01-09T06:00:00,43.8,0.01,3.4,78.7,28.9,Yes
2026-01-09T07:00:00,46.3,0,5.9,66.3,34.9,No
2026-01-09T08:00:00,51.8,0,9.0,33.4,35.2,No
2026-01-09T09:00:00,52.9,0,4.7,37.0,41.7,No
2026-01-09T10:00:00,55.6,0,7.7,61.1,39.6,No
2026-01-09T11:00:00,64.8,0,6.4,60.9,46.8,No
2026-01-09T12:00:00,54.2,0,12.0,30.3,37.3,No
2026-01-09T13:00:00,52.5,0,1.8,33.4,36.1,No
2026-01-09T14:00:00,61.2,0,3.8,43.7,41.7,No
2026-01-09T15:00:00,56.0,0,8.2,75.8,40.7,No
2026-01-09T16:00:00,63.8,0,6.7,83.2,50.5,No
2026-01-09T17:00:00,53.8,0,7.8,53.7,34.4,No
2026-01-09T18:00:00,63.2,0,7.5,62.1,51.0,No
2026-01-09T19:00:00,62.8,0,12.4,60.1,45.4,No
2026-01-09T20:00:00,42.6,0,14.1,71.7,27.9,Yes
2026-01-09T21:00:00,67.7,0,3.7,64.4,54.6,No
2026-01-09T22:00:00,58.7,0,8.8,94.3,42.4,No
2026-01-09T23:00:00,54.0,0,13.5,42.9,38.4,No
2026-01-10T00:00:00,63.4,0.01,15.2,79.9,52.6,No
2026-01-10T01:00:00,74.4,0,13.5,69.3,61.1,No
2026-01-10T02:00:00,37.7,0,6.8,37.1,25.4,Yes
2026-01-10T03:00:00,46.4,0.03,6.4,81.7,37.6,No
2026-01-10T04:00:00,51.3,0,5.5,37.1,34.7,No
2026-01-10T05:00:00,47.1,0,11.9,47.6,32.4,No
2026-01-10T06:00:00,46.1,0.06,10.7,61.8,33.4,No
2026-01-10T07:00:00,49.8,0,6.7,37.6,38.7,No
2026-01-10T08:00:00,56.6,0.01,6.0,77.2,44.2,No
2026-01-10T09:00:00,50.3,0,11.7,75.7,28.1,Yes
2026-01-10T10:00:00,48.7,0,13.0,45.9,35.1,No
2026-01-10T11:00:00,56.5,0,5.2,75.5,45.7,No
2026-01-10T12:00:00,48.5,0,6.7,44.8,35.5,No
2026-01-10T13:00:00,46.6,0,6.7,33.8,24.6,Yes
2026-01-10T14:00:00,58.8,0.15,7.0,79.3,42.8,No
2026-01-10T15:00:00,69.1,0,10.7,76.2,55.6,No
2026-01-10T16:00:00,58.4,0,6.8,62.3,41.3,No
2026-01-10T17:00:00,45.1,0,5.0,32.0,28.1,Yes
2026-01-10T18:00:00,53.5,0,6.0,71.9,42.8,No
2026-01-10T19:00:00,60.0,0,6.1,82.0,44.3,No
2026-01-10T20:00:00,45.4,0,10.9,59.2,35.7,No
2026-01-10T21:00:00,37.3,0,8.0,51.8,26.2,Yes
2026-01-10T22:00:00,56.1,0,14.2,94.7,39.7,No
2026-01-10T23:00:00,55.2,0,11.7,83.1,40.8,No
2026-01-11T00:00:00,62.5,0,9.7,72.0,48.2,No
2026-01-11T01:00:00,45.7,0,2.9,38.6,30.0,Yes
2026-01-11T02:00:00,62.2,0,0,94.8,49.4,No
2026-01-11T03:00:00,51.0,0,3.6,85.6,29.5,Yes
2026-01-11T04:00:00,56.1,0.02,12.3,84.1,38.5,No
2026-01-11T05:00:00,43.2,0,4.3,83.9,28.2,Yes
2026-01-11T06:00:00,64.5,0,9.1,38.3,47.2,No
2026-01-11T07:00:00,44.1,0,9.5,52.1,28.2,Yes
2026-01-11T08:00:00,60.7,0,9.0,40.3,45.7,No
2026-01-11T09:00:00,48.4,0,9.2,78.8,35.4,No
2026-01-11T10:00:00,60.1,0,8.7,65.9,45.7,No
2026-01-11T11:00:00,42.1,0,13.5,81.9,22.8,Yes
2026-01-11T12:00:00,57.0,0.03,9.7,63.2,40.9,No
2026-01-11T13:00:00,47.7,0,11.7,82.3,23.3,Yes
2026-01-11T14:00:00,60.9,0,7.3,40.4,48.1,No
2026-01-11T15:00:00,51.1,0,8.2,84.7,39.7,No
2026-01-11T16:00:00,53.2,0,9.8,78.5,38.5,No
2026-01-11T17:00:00,60.1,0,5.7,30.2,47.2,No
2026-01-11T18:00:00,60.9,0,8.0,57.7,43.5,No
2026-01-11T19:00:00,47.1,0,10.6,41.6,33.4,No
2026-01-11T20:00:00,58.9,0,0,66.4,47.9,No
2026-01-11T21:00:00,54.4,0,7.5,70.4,40.2,No
2026-01-11T22:00:00,45.6,0,3.4,53.7,33.6,No
2026-01-11T23:00:00,61.3,0,7.1,64.5,46.3,No
2026-01-12T00:00:00,58.9,0,6.6,72.3,44.2,No
2026-01-12T01:00:00,57.0,0,10.3,58.1,38.5,No
2026-01-12T02:00:00,78.4,0,14.9,82.6,64.2,No
2026-01-12T03:00:00,57.6,0,0,41.5,41.1,No
2026-01-12T04:00:00,64.0,0,4.0,73.0,51.9,No
2026-01-12T05:00:00,45.1,0,0,76.9,29.3,Yes
2026-01-12T06:00:00,57.6,0,2.7,34.7,41.5,No
2026-01-12T07:00:00,66.6,0,6.6,33.7,49.8,No
2026-01-12T08:00:00,43.0,0,7.2,95.0,29.9,Yes
2026-01-12T09:00:00,49.3,0,8.0,68.8,36.3,No
2026-01-12T10:00:00,48.9,0,7.4,31.2,36.8,No
2026-01-12T11:00:00,65.1,0,4.3,93.3,53.3,No
2026-01-12T12:00:00,58.3,0,8.5,81.3,37.8,No
2026-01-12T13:00:00,51.9,0,9.9,31.8,40.3,No
2026-01-12T14:00:00,46.5,0,10.3,58.2,30.7,Yes
2026-01-12T15:00:00,56.8,0.01,1.6,51.4,42.4,No
2026-01-12T16:00:00,53.9,0.02,5.3,40.3,43.8,No
2026-01-12T17:00:00,60.3,0,8.0,51.9,46.7,No
2026-01-12T18:00:00,48.3,0,11.0,48.8,36.3,No
2026-01-12T19:00:00,48.5,0,12.1,78.3,39.5,No
2026-01-12T20:00:00,49.0,0,3.3,46.2,33.0,No
2026-01-12T21:00:00,43.8,0.01,10.5,59.9,27.3,Yes
2026-01-12T22:00:00,62.7,0,9.7,68.1,49.7,No
2026-01-12T23:00:00,63.9,0,7.7,58.7,55.2,No
2026-01-13T00:00:00,54.6,0.07,6.6,80.0,42.1,No
2026-01-13T01:00:00,46.0,0,7.0,79.3,34.8,No
2026-01-13T02:00:00,54.7,0.01,6.9,86.3,38.8,No
2026-01-13T03:00:00,58.8,0,5.3,39.0,45.8,No
2026-01-13T04:00:00,59.5,0,11.3,69.0,45.3,No
2026-01-13T05:00:00,58.0,0,5.9,87.8,41.9,No
2026-01-13T06:00:00,45.5,0,5.2,67.4,26.2,Yes
2026-01-13T07:00:00,51.8,0.11,8.9,51.9,36.3,No
2026-01-13T08:00:00,44.6,0,9.6,56.6,21.0,Yes
2026-01-13T09:00:00,52.4,0,7.0,68.6,40.0,No
2026-01-13T10:00:00,70.6,0,18.9,39.3,53.0,No
2026-01-13T11:00:00,62.4,0.06,10.5,72.1,47.0,No
2026-01-13T12:00:00,41.1,0,0.8,52.5,27.9,Yes
2026-01-13T13:00:00,50.3,0.01,8.4,45.0,37.7,No
2026-01-13T14:00:00,49.2,0,9.0,33.1,33.1,No
2026-01-13T15:00:00,58.9,0.12,7.9,42.0,44.9,No
2026-01-13T16:00:00,54.7,0,4.1,48.7,40.2,No
2026-01-13T17:00:00,56.4,0,8.5,45.2,41.4,No
2026-01-13T18:00:00,50.8,0,10.1,88.1,40.6,No
2026-01-13T19:00:00,36.8,0,8.4,64.4,19.7,Yes
2026-01-13T20:00:00,46.8,0,9.5,44.1,32.0,Yes
2026-01-13T21:00:00,55.1,0.05,3.3,72.4,40.9,No
2026-01-13T22:00:00,61.1,0,3.0,83.3,46.7,No
2026-01-13T23:00:00,63.4,0,8.7,50.1,42.0,No
2026-01-14T00:00:00,52.3,0,4.9,41.2,34.1,No
2026-01-14T01:00:00,68.0,0,5.2,92.5,53.6,No
2026-01-14T02:00:00,54.0,0,9.4,41.0,40.6,No
2026-01-14T03:00:00,54.7,0,11.2,79.8,42.6,No
2026-01-14T04:00:00,61.6,0,4.1,36.3,44.7,No
2026-01-14T05:00:00,41.7,0,1.5,87.1,28.5,Yes
2026-01-14T06:00:00,54.1,0,6.0,87.1,33.3,No
2026-01-14T07:00:00,58.4,0,7.5,74.9,41.1,No
2026-01-14T08:00:00,54.8,0,12.0,60.7,36.1,No
2026-01-14T09:00:00,61.0,0,5.1,78.0,42.4,No
2026-01-14T10:00:00,61.1,0,13.2,82.2,43.9,No
2026-01-14T11:00:00,62.1,0,7.8,93.9,48.9,No
2026-01-14T12:00:00,58.7,0,15.2,66.8,42.4,No
2026-01-14T13:00:00,64.8,0,11.2,84.1,53.8,No
2026-01-14T14:00:00,55.7,0,11.5,58.2,35.3,No
2026-01-14T15:00:00,68.2,0,8.5,93.4,53.3,No
2026-01-14T16:00:00,70.4,0,5.6,90.0,58.7,No
2026-01-14T17:00:00,47.3,0,9.2,73.7,33.3,No
2026-01-14T18:00:00,65.2,0,9.3,85.3,47.7,No
2026-01-14T19:00:00,58.3,0,8.3,30.7,39.7,No
2026-01-14T20:00:00,48.4,0,10.2,79.3,33.2,No
2026-01-14T21:00:00,43.6,0,0,45.8,34.9,No
2026-01-14T22:00:00,62.1,0.15,10.8,45.3,44.3,No
2026-01-14T23:00:00,57.7,0.07,4.7,82.2,37.1,No
2026-01-15T00:00:00,48.1,0.04,3.8,68.9,29.8,Yes
2026-01-15T01:00:00,52.3,0,5.9,89.1,37.9,No
2026-01-15T02:00:00,63.9,0,4.2,44.8,46.5,No
2026-01-15T03:00:00,60.4,0,2.3,35.5,46.2,No
2026-01-15T04:00:00,52.9,0,9.1,73.8,36.1,No
2026-01-15T05:00:00,50.1,0.21,13.4,73.5,32.6,No
2026-01-15T06:00:00,52.0,0,7.5,82.6,38.0,No
2026-01-15T07:00:00,51.0,0,5.1,32.5,38.9,No
2026-01-15T08:00:00,59.4,0,7.8,33.8,45.8,No
2026-01-15T09:00:00,66.8,0,16.7,60.9,50.2,No
2026-01-15T10:00:00,48.8,0,8.1,79.8,34.1,No
2026-01-15T11:00:00,55.5,0,6.9,41.1,41.4,No
2026-01-15T12:00:00,49.3,0,4.8,74.3,38.5,No
2026-01-15T13:00:00,55.3,0,10.6,57.2,42.0,No
2026-01-15T14:00:00,51.5,0,15.0,49.3,36.4,No
2026-01-15T15:00:00,54.0,0,9.2,90.2,41.6,No
2026-01-15T16:00:00,51.5,0,3.1,94.9,31.3,Yes
2026-01-15T17:00:00,51.3,0.12,1.8,57.9,35.4,No
2026-01-15T18:00:00,49.7,0,12.2,44.2,36.0,No
2026-01-15T19:00:00,46.7,0,6.1,59.3,29.0,Yes
2026-01-15T20:00:00,45.7,0,7.8,63.9,30.0,Yes
2026-01-15T21:00:00,50.3,0,7.0,48.0,29.6,Yes
2026-01-15T22:00:00,61.7,0,10.7,63.3,42.2,No
2026-01-15T23:00:00,57.6,0,6.2,72.7,43.3,No
2026-01-16T00:00:00,70.2,0,2.7,66.4,52.3,No
2026-01-16T01:00:00,54.2,0,2.6,66.1,40.0,No
2026-01-16T02:00:00,55.8,0,1.0,43.9,43.6,No
2026-01-16T03:00:00,47.2,0.12,10.9,64.0,36.2,No
2026-01-16T04:00:00,62.5,0,10.3,80.1,43.8,No
2026-01-16T05:00:00,50.0,0,9.1,51.6,37.8,No
2026-01-16T06:00:00,58.2,0,14.5,61.6,41.7,No
2026-01-16T07:00:00,37.8,0,1.9,65.4,22.4,Yes
2026-01-16T08:00:00,50.7,0,6.2,77.6,34.1,No
2026-01-16T09:00:00,64.0,0,16.8,73.6,48.3,No
2026-01-16T10:00:00,50.5,0,5.5,78.8,36.0,No
2026-01-16T11:00:00,45.2,0,6.4,41.2,26.9,Yes
2026-01-16T12:00:00,45.4,0,3.3,67.5,34.4,No
2026-01-16T13:00:00,60.9,0,5.8,67.9,40.9,No
2026-01-16T14:00:00,41.8,0,8.8,74.8,21.1,Yes
2026-01-16T15:00:00,58.8,0,7.3,33.9,40.7,No
2026-01-16T16:00:00,53.6,0,15.8,67.0,36.0,No
2026-01-16T17:00:00,54.3,0,7.6,68.3,38.9,No
2026-01-16T18:00:00,48.1,0,6.0,41.0,31.6,Yes
2026-01-16T19:00:00,54.0,0.05,9.1,59.9,41.6,No
2026-01-16T20:00:00,49.7,0,2.9,70.2,34.5,No
2026-01-16T21:00:00,54.0,0,7.5,55.7,39.1,No
2026-01-16T22:00:00,60.7,0,12.5,65.3,46.2,No
2026-01-16T23:00:00,48.4,0,6.5,57.6,40.0,No
2026-01-17T00:00:00,49.7,0,4.5,81.9,29.8,Yes
2026-01-17T01:00:00,46.6,0,10.4,91.9,34.6,No
2026-01-17T02:00:00,60.1,0,15.2,61.2,42.6,No
2026-01-17T03:00:00,52.5,0,8.2,79.2,40.3,No
2026-01-17T04:00:00,59.7,0,8.9,30.8,42.2,No
2026-01-17T05:00:00,55.1,0,2.0,73.2,41.7,No
2026-01-17T06:00:00,51.2,0,7.4,77.7,35.3,No
2026-01-17T07:00:00,60.7,0,14.9,64.7,50.3,No
2026-01-17T08:00:00,67.0,0,12.3,44.2,45.9,No
2026-01-17T09:00:00,60.9,0,8.7,75.6,51.3,No
2026-01-17T10:00:00,59.5,0,0.6,57.5,53.0,No
2026-01-17T11:00:00,55.5,0.09,5.2,68.1,44.2,No
2026-01-17T12:00:00,48.3,0,8.3,88.4,34.1,No
2026-01-17T13:00:00,53.4,0,4.0,50.7,36.8,No
2026-01-17T14:00:00,46.9,0,5.5,49.9,30.9,Yes
2026-01-17T15:00:00,56.2,0,4.6,79.5,39.8,No
2026-01-17T16:00:00,61.9,0,3.9,74.0,49.3,No
2026-01-17T17:00:00,47.7,0,11.3,66.2,35.2,No
2026-01-17T18:00:00,53.6,0,13.3,48.4,34.6,No
2026-01-17T19:00:00,51.4,0,8.4,89.9,37.6,No
2026-01-17T20:00:00,54.5,0,12.1,52.3,39.9,No
2026-01-17T21:00:00,46.9,0.07,0.7,72.3,30.9,Yes
2026-01-17T22:00:00,48.0,0,16.1,78.1,31.7,Yes
2026-01-17T23:00:00,65.8,0,1.1,93.4,55.5,No
2026-01-18T00:00:00,42.2,0,12.1,35.2,32.1,No
2026-01-18T01:00:00,57.1,0,6.8,64.0,44.1,No
2026-01-18T02:00:00,50.3,0,5.8,38.5,38.5,No
2026-01-18T03:00:00,48.3,0,8.3,45.4,28.7,Yes
2026-01-18T04:00:00,66.1,0,14.7,73.7,51.8,No
2026-01-18T05:00:00,53.4,0,11.2,87.6,34.3,No
2026-01-18T06:00:00,48.5,0,8.9,40.5,28.9,Yes
2026-01-18T07:00:00,58.6,0,4.9,56.6,37.6,No
2026-01-18T08:00:00,63.4,0,6.8,94.2,45.4,No
2026-01-18T09:00:00,46.1,0,7.1,75.7,34.3,No
2026-01-18T10:00:00,43.4,0,5.8,79.7,32.5,No
2026-01-18T11:00:00,47.8,0,10.9,44.4,34.7,No
2026-01-18T12:00:00,68.0,0,15.7,72.8,46.6,No
2026-01-18T13:00:00,50.2,0,5.0,94.0,32.8,No
2026-01-18T14:00:00,60.3,0,13.7,68.3,47.2,No
2026-01-18T15:00:00,45.9,0,15.5,76.5,35.3,No
2026-01-18T16:00:00,55.7,0,3.4,75.1,38.5,No
2026-01-18T17:00:00,51.6,0,11.2,41.1,33.8,No
2026-01-18T18:00:00,56.6,0,5.0,63.1,45.8,No
2026-01-18T19:00:00,59.1,0,12.3,52.5,43.6,No
2026-01-18T20:00:00,60.2,0,10.9,50.0,45.9,No
2026-01-18T21:00:00,55.7,0,0,36.2,39.0,No
2026-01-18T22:00:00,61.0,0,8.2,51.6,46.0,No
2026-01-18T23:00:00,51.7,0,9.8,61.6,37.8,No
2026-01-19T00:00:00,53.3,0,12.6,56.0,43.0,No
2026-01-19T01:00:00,53.5,0.04,8.6,46.4,34.9,No
2026-01-19T02:00:00,59.3,0,6.6,56.2,43.9,No
2026-01-19T03:00:00,45.7,0,7.4,81.5,37.6,No
2026-01-19T04:00:00,55.8,0,5.9,56.7,41.4,No
2026-01-19T05:00:00,47.6,0,0.8,66.3,27.6,Yes
2026-01-19T06:00:00,60.8,0,8.4,53.4,44.1,No
2026-01-19T07:00:00,54.9,0.14,10.3,55.9,43.2,No
2026-01-19T08:00:00,54.0,0.07,11.7,90.2,38.3,No
2026-01-19T09:00:00,53.0,0,7.9,33.9,42.1,No
2026-01-19T10:00:00,51.2,0,10.0,39.1,29.1,Yes
2026-01-19T11:00:00,46.3,0,6.0,51.8,30.9,Yes
2026-01-19T12:00:00,59.0,0,9.8,56.7,41.2,No
2026-01-19T13:00:00,60.4,0,8.9,54.7,41.9,No
2026-01-19T14:00:00,63.7,0,9.9,67.6,49.5,No
2026-01-19T15:00:00,55.2,0,2.4,41.0,42.9,No
2026-01-19T16:00:00,61.1,0.13,9.6,30.0,47.2,No
2026-01-19T17:00:00,48.9,0,11.3,69.9,33.4,No
2026-01-19T18:00:00,52.2,0,12.7,83.3,42.5,No
2026-01-19T19:00:00,49.8,0,9.1,89.1,38.9,No
2026-01-19T20:00:00,60.4,0,3.2,43.3,39.7,No
2026-01-19T21:00:00,59.4,0,14.9,62.6,45.8,No
2026-01-19T22:00:00,36.5,0,10.2,47.1,19.2,Yes
2026-01-19T23:00:00,49.3,0,11.0,78.6,34.8,No
2026-01-20T00:00:00,50.3,0,9.5,77.2,32.2,No
2026-01-20T01:00:00,44.7,0,11.7,54.5,35.9,No
2026-01-20T02:00:00,60.4,0.07,8.4,57.7,44.5,No
2026-01-20T03:00:00,49.1,0.08,0.6,39.4,34.2,No
2026-01-20T04:00:00,54.5,0.03,7.5,44.8,36.9,No
2026-01-20T05:00:00,61.5,0,15.9,46.5,49.9,No
2026-01-20T06:00:00,57.7,0,9.4,66.2,43.3,No
2026-01-20T07:00:00,53.8,0,7.6,65.1,38.9,No
2026-01-20T08:00:00,56.5,0,6.7,43.3,38.5,No
2026-01-20T09:00:00,62.4,0.09,10.2,90.0,45.2,No
2026-01-20T10:00:00,56.4,0.25,0,50.2,38.4,No
2026-01-20T11:00:00,52.5,0,12.9,30.7,39.9,No
2026-01-20T12:00:00,45.7,0,6.9,84.3,32.0,Yes
2026-01-20T13:00:00,49.0,0,13.1,79.3,33.9,No
2026-01-20T14:00:00,51.7,0,7.2,89.9,40.9,No
2026-01-20T15:00:00,54.0,0,10.9,62.4,39.9,No
2026-01-20T16:00:00,64.5,0,7.9,61.7,44.8,No
2026-01-20T17:00:00,47.2,0,5.1,44.6,29.4,Yes
2026-01-20T18:00:00,52.7,0,3.3,81.0,35.9,No
2026-01-20T19:00:00,40.6,0,10.5,30.4,23.1,Yes
2026-01-20T20:00:00,71.2,0,9.9,81.7,55.9,No
2026-01-20T21:00:00,56.4,0.06,5.0,60.5,39.3,No
2026-01-20T22:00:00,63.4,0,4.9,63.7,50.3,No
2026-01-20T23:00:00,48.3,0,8.3,66.5,33.4,No
2026-01-21T00:00:00,46.7,0,7.6,71.2,30.0,Yes
2026-01-21T01:00:00,50.9,0,9.2,65.6,41.1,No
2026-01-21T02:00:00,54.7,0.09,15.8,90.2,34.0,No
2026-01-21T03:00:00,68.0,0,4.1,67.6,57.0,No
2026-01-21T04:00:00,60.9,0,6.7,46.2,45.0,No
2026-01-21T05:00:00,69.9,0,8.1,82.8,53.1,No
2026-01-21T06:00:00,46.7,0,5.9,44.6,24.6,Yes
2026-01-21T07:00:00,63.9,0,0,55.7,48.5,No
2026-01-21T08:00:00,62.1,0,5.8,81.3,48.5,No
2026-01-21T09:00:00,45.8,0.01,7.6,88.9,34.0,No
2026-01-21T10:00:00,57.5,0,10.1,92.8,47.2,No
2026-01-21T11:00:00,58.6,0,11.8,64.2,43.3,No
2026-01-21T12:00:00,52.4,0,8.6,45.3,44.1,No
2026-01-21T13:00:00,54.4,0,11.8,74.2,43.6,No
2026-01-21T14:00:00,56.2,0,12.6,89.4,38.5,No
2026-01-21T15:00:00,50.9,0,4.5,32.0,37.3,No
2026-01-21T16:00:00,63.7,0,6.2,38.0,50.1,No
2026-01-21T17:00:00,58.7,0,5.6,87.9,47.0,No
2026-01-21T18:00:00,59.6,0,11.7,43.0,45.7,No
2026-01-21T19:00:00,45.4,0.13,4.2,38.1,35.4,No
